År,Kommun,Skola,Organistionsform,StudieVagKod,Studievag,Antagningsgrans,Median,AntalPlatser,AntalAntagna,AntalReserver,AntalLedigaPlatser,Year,Årtal,Unnamed: 12
,Stockholm,Lilla Akademiens musikgymnasium,F,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Komposition/musikproduktion ",767.0,876.5,6,6,1,0,2021,2021.0,
,Stockholm,Lilla Akademiens musikgymnasium,F,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Piano, jazz ",0,0.0,3,0,0,3,2021,2021.0,
,Stockholm,Lilla Akademiens musikgymnasium,F,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Piano, klassisk ",796.5,915.0,7,7,0,0,2021,2021.0,
,Stockholm,Lilla Akademiens musikgymnasium,F,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Slagverk ",0,894.0,4,1,0,3,2021,2021.0,
,Stockholm,Lilla Akademiens musikgymnasium,F,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Stråkinstrument ",0,965.0,11,7,0,4,2021,2021.0,
,Stockholm,Lilla Akademiens musikgymnasium,F,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Sång, Jazz ",0,832.5,4,3,0,1,2021,2021.0,
,Stockholm,Lilla Akademiens musikgymnasium,F,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Sång, Klassisk ",0,947.5,4,3,0,1,2021,2021.0,
,Stockholm,Lilla Akademiens musikgymnasium,F,ESMUS0S,"Estetiska programmet ES - Musik (spetsutbildning), Övriga instrument ",952.5,952.5,2,2,0,0,2021,2021.0,
,Stockholm,Magelungens gymnasium Liljeholmen,F,HAHAN,"Handels- och administrationsprogrammet HA - Handel och service, Specialpedagogisk verksamhet ",140.0,177.5,18,18,3,0,2021,2021.0,
,Stockholm,Magelungens Gymnasium Södermalm,F,SASAM,"Samhällsvetenskapsprogrammet SA - Samhällsvetenskap, Specialpedagogisk verksamhet ",225.0,240.0,11,11,19,0,2021,2021.0,
,Stockholm,Midsommarkransens gymnasium,K,BFPEA,Barn- och fritidsprogrammet BF - Pedagogiskt och socialt arbete,0,190.0,65,49,0,16,2021,2021.0,
,Stockholm,Midsommarkransens gymnasium,K,EKJUR,Ekonomiprogrammet EK - Juridik,230.0,245.0,65,63,80,0,2021,2021.0,
,Stockholm,Midsommarkransens gymnasium,K,HAADM,"Handels- och administrationsprogrammet HA - Administrativ service, IT Service ",192.5,207.5,33,33,15,0,2021,2021.0,
,Stockholm,Midsommarkransens gymnasium,K,IMVBF,Introduktionsprogram IM - Programinriktat val; mot Barn- och fritidsprogrammet,62.5,105.0,10,10,0,0,2021,2021.0,
,Stockholm,Midsommarkransens gymnasium,K,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,240.0,245.0,33,32,109,0,2021,2021.0,
,Stockholm,Midsommarkransens gymnasium,K,SABET,"Samhällsvetenskapsprogrammet SA - Beteendevetenskap, Ledarskap ",247.5,275.0,33,33,39,0,2021,2021.0,
,Stockholm,Nordiska Musikgymnasiet,F,ESMUS0S,"Estetiska programmet (Riksrekryterande estetisk spetsutbildning) ES - Musik (spetsutbildning), Solistutbildning med tvärvetenskaplig profil ",0,992.5,20,15,0,5,2021,2021.0,
,Stockholm,Norra Reals gymnasium,K,HUKUL,Humanistiska programmet HU - Kultur,257.5,290.0,33,33,21,0,2021,2021.0,
,Stockholm,Norra Reals gymnasium,K,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,320.0,332.5,99,96,152,0,2021,2021.0,
,Stockholm,Norra Reals gymnasium,K,NANAT,"Naturvetenskapsprogrammet NA - Naturvetenskap, Forskning ",312.5,320.0,33,33,49,0,2021,2021.0,
,Stockholm,Norra Reals gymnasium,K,NANAT,"Naturvetenskapsprogrammet NA - Naturvetenskap, Matematik ",317.5,330.0,33,32,64,0,2021,2021.0,
,Stockholm,Norra Reals gymnasium,K,NANAT,"Naturvetenskapsprogrammet NA - Naturvetenskap, Miljö ",300.0,330.0,33,33,24,0,2021,2021.0,
,Stockholm,Norra Reals gymnasium,K,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,300.0,320.0,65,63,146,0,2021,2021.0,
,Stockholm,Norra Reals gymnasium,K,SASAM,"Samhällsvetenskapsprogrammet SA - Samhällsvetenskap, Miljö ",282.5,292.5,33,32,46,0,2021,2021.0,
,Stockholm,NTI Gymnasiet Stockholm,F,EEDAT,El- och energiprogrammet (IT-programmet) EE - Dator- och kommunikationsteknik,182.5,222.5,66,66,20,0,2021,2021.0,
,Stockholm,NTI Gymnasiet Stockholm,F,ESEST,Estetiska programmet ES - Estetik och media,0,227.5,66,48,0,18,2021,2021.0,
,Stockholm,NTI Gymnasiet Stockholm,F,TEINF,Teknikprogrammet TE - Informations- och medieteknik,232.5,265.0,166,166,78,0,2021,2021.0,
,Stockholm,NTI Handelsgymnasiet Stockholm,F,EKEKO,Ekonomiprogrammet EK - Ekonomi,222.5,237.5,64,63,76,0,2021,2021.0,
,Stockholm,NTI Handelsgymnasiet Stockholm,F,HAHAN,Handels- och administrationsprogrammet HA - Handel och service,177.5,207.5,64,63,28,0,2021,2021.0,
,Stockholm,NTI Vetenskapsgymnasiet Stockholm,F,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,212.5,252.5,63,63,14,0,2021,2021.0,
,Stockholm,NTI Vetenskapsgymnasiet Stockholm,F,TETEK,Teknikprogrammet TE - Teknikvetenskap,237.5,267.5,60,60,30,0,2021,2021.0,
,Stockholm,Odengymnasiet,F,HVFRS,"Hantverksprogrammet HV - Frisör, barberare och hår- och makeupstylist",0,167.5,40,7,0,33,2021,2021.0,
,Stockholm,Odengymnasiet,F,IMVHV,Introduktionsprogram IM - Programinriktat val; mot Hantverksprogrammet,0,107.5,15,3,0,12,2021,2021.0,
,Stockholm,Odengymnasiet,F,IMVSAmed,"Introduktionsprogram IM - Programinriktat val; mot Samhällsprogrammet; inriktning Medier, information och kommunikation",0,112.5,25,3,0,22,2021,2021.0,
,Stockholm,Odengymnasiet,F,IMVSA,Introduktionsprogram IM - Programinriktat val; mot Samhällsvetenskapsprogrammet,0,177.5,35,14,0,21,2021,2021.0,
,Stockholm,Odengymnasiet,F,IMVTE,Introduktionsprogram IM - Programinriktat val; mot Teknikprogrammet ,0,125.0,15,3,0,12,2021,2021.0,
,Stockholm,Odengymnasiet,F,IMVTEinf,Introduktionsprogram IM - Programinriktat val; mot Teknikprogrammet; inriktning Informations- medieteknik,0,157.5,15,3,0,12,2021,2021.0,
,Stockholm,Odengymnasiet,F,IMYHV,Introduktionsprogram IM - Yrkesintroduktion mot Hantverksprogrammet,0,10.0,20,12,0,8,2021,2021.0,
,Stockholm,Odengymnasiet,F,SAMED,"Samhällsvetenskapsprogrammet SA - Medier, information och kommunikation",0,200.0,30,5,0,25,2021,2021.0,
,Stockholm,Odengymnasiet,F,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,0,187.5,30,4,0,26,2021,2021.0,
,Stockholm,Odengymnasiet,F,TEINF,Teknikprogrammet TE - Informations- och medieteknik,0,215.0,30,5,0,25,2021,2021.0,
,Stockholm,Odengymnasiet,F,TETEK,Teknikprogrammet TE - Teknikvetenskap,0,185.0,30,10,0,20,2021,2021.0,
,Stockholm,P A Fogelströms gymnasium,K,EKEKO,Ekonomiprogrammet EK - Ekonomi,300.0,312.5,66,65,95,0,2021,2021.0,
,Stockholm,P A Fogelströms gymnasium,K,EKJUR,Ekonomiprogrammet EK - Juridik,290.0,310.0,66,65,80,0,2021,2021.0,
,Stockholm,P A Fogelströms gymnasium,K,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,317.5,330.0,99,98,107,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,EEELT,El- och energiprogrammet EE - Elteknik,190.0,212.5,10,10,12,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,EEELT0L,"El- och energiprogrammet EE - Elteknik, lärling",0,187.5,10,7,0,2,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,INSVE,Industritekniska programmet IN - Svetsteknik,117.5,175.0,5,5,0,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,INSVE0L,"Industritekniska programmet IN - Svetsteknik, lärling",0,220.0,5,2,0,3,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,IMVEE,Introduktionsprogram IM - Programinriktat val; mot El- och energiprogrammet,0,185.0,10,7,0,3,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,IMVIN,Introduktionsprogram IM - Programinriktat val; mot Industritekniska programmet ,0,0.0,5,0,0,5,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,IMVRL,Introduktionsprogram IM - Programinriktat val; mot Restaurang- och livsmedelsprogrammet,0,105.0,5,3,0,2,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,IMVVF,Introduktionsprogram IM - Programinriktat val; mot VVS- och fastighetsprogrammet,0,72.5,10,2,0,8,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,IMYIN,Introduktionsprogram IM - Yrkesintroduktion mot Industritekniska programmet,0,40.0,5,2,0,3,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,IMYRL,Introduktionsprogram IM - Yrkesintroduktion mot Restaurang- och livsmedelsprogrammet,0.0,55.0,5,5,0,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,IMYVF,Introduktionsprogram IM - Yrkesintroduktion mot VVS- och fastighetsprogrammet,0.0,62.5,10,10,1,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,RLKOK0L,"Restaurang- och livsmedelsprogrammet RL - Kök och servering, lärling ",0,0.0,10,0,0,10,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,VFFAS,VVS- och fastighetsprogrammet VF - Fastighet,0,140.0,5,4,0,1,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,VFFAS0L,VVS- och fastighetsprogrammet VF - Fastighet - lärling,0,172.5,10,1,0,9,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,VFVVS,VVS- och fastighetsprogrammet VF - VVS,0,122.5,20,7,0,13,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Bromma,F,VFVVS0L,VVS- och fastighetsprogrammet VF - VVS - lärling,0,187.5,15,6,0,9,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,BAHUS0L,"Bygg- och anläggningsprogrammet BA - Husbyggnad, lärling",152.5,195.0,13,13,6,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,BAMAL0L,"Bygg- och anläggningsprogrammet BA - Måleri, lärling",162.5,190.0,9,9,1,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,EEELT0L,"El- och energiprogrammet EE - Elteknik, lärling",200.0,215.0,17,17,24,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,EEELT0L,"El- och energiprogrammet EE - Elteknik, lärling, Larm- och säkerhetstekniker ",207.5,220.0,6,6,11,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,FTPER,Fordons- och transportprogrammet FT - Personbil,107.5,152.5,8,8,0,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,FTPER0L,"Fordons- och transportprogrammet FT - Personbil, lärling",145.0,175.0,6,6,0,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,HAHAN0L,"Handels- och administrationsprogrammet HA - Handel och service, lärling",132.5,170.0,19,19,10,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,HVFRS0L,"Hantverksprogrammet HV - Frisör, barberare och hår- och makeupstylist, lärling",97.5,177.5,18,18,0,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,HTHUT,Hotell- och turismprogrammet HT - Hotell- och turismprogrammet,90.0,150.0,12,12,0,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,HTHUT0L,"Hotell- och turismprogrammet HT - Hotell- och turismprogrammet, lärling ",182.5,202.5,7,7,2,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,INPRK,Industritekniska programmet IN - Produkt och maskinteknik,145.0,200.0,5,5,0,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,INPRK0L,"Industritekniska programmet IN - Produkt och maskinteknik, lärling",0,90.0,4,1,0,3,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,IMVFT,Introduktionsprogram IM - Programinriktat val; mot Fordons- och transportprogrammet,0,87.5,5,3,0,2,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,IMVHA,Introduktionsprogram IM - Programinriktat val; mot Handels- och administrationsprogrammet,77.5,137.5,3,3,0,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,IMVHVfrs,"Introduktionsprogram IM - Programinriktat val; mot Hantverksprogrammet; inriktning Frisör, barberare och hår- och makeupstylist",130.0,132.5,4,4,8,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,IMVHT,Introduktionsprogram IM - Programinriktat val; mot Hotell- och turismprogrammet,142.5,142.5,2,2,2,0,2021,2021.0,
,Stockholm,Praktiska Gymnasiet Stockholm Liljeholmen,F,IMYIN,Introduktionsprogram IM - Yrkesintroduktion mot Industritekniska programmet,0,40.0,4,3,0,1,2021,2021.0,
,Stockholm,ProCivitas Privata Gymnasium Stockholm,F,EKEKO,Ekonomiprogrammet EK - Ekonomi,282.5,300.0,49,49,136,0,2021,2021.0,
,Stockholm,ProCivitas Privata Gymnasium Stockholm,F,EKJUR,Ekonomiprogrammet EK - Juridik,285.0,300.0,49,49,146,0,2021,2021.0,
,Stockholm,ProCivitas Privata Gymnasium Stockholm,F,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,302.5,315.0,19,19,111,0,2021,2021.0,
,Stockholm,ProCivitas Privata Gymnasium Stockholm,F,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,285.0,300.0,13,13,78,0,2021,2021.0,
,Stockholm,Påhlmans gymnasium,F,EKEKO,Ekonomiprogrammet EK - Ekonomi,255.0,267.5,64,64,133,0,2021,2021.0,
,Stockholm,Påhlmans gymnasium,F,EKJUR,Ekonomiprogrammet EK - Juridik,265.0,275.0,32,32,147,0,2021,2021.0,
,Stockholm,Påhlmans gymnasium,F,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,260.0,267.5,48,48,174,0,2021,2021.0,
,Stockholm,Påhlmans gymnasium,F,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,265.0,272.5,16,16,99,0,2021,2021.0,
,Stockholm,Realgymnasiet i Stockholm,F,FTPER0L,"Fordons- och transportprogrammet FT - Personbil, lärling",180.0,220.0,22,22,8,0,2021,2021.0,
,Stockholm,Realgymnasiet i Stockholm,F,HVFRS0L,"Hantverksprogrammet (STYLIST) HV - Frisör, barberare och hår- och makeupstylist, lärling",0,210.0,7,6,0,1,2021,2021.0,
,Stockholm,Realgymnasiet i Stockholm,F,HVFRS,"Hantverksprogrammet (STYLIST) HV - Frisör, barberare och hår- och makeupstylist, Stylist ",115.0,185.0,68,68,1,0,2021,2021.0,
,Stockholm,Realgymnasiet i Stockholm,F,HTHUT0L,"Hotell- och turismprogrammet HT - Hotell- och turismprogrammet, lärling ",205.0,235.0,20,20,18,0,2021,2021.0,
,Stockholm,Realgymnasiet i Stockholm,F,IMVNBnat,"Introduktionsprogram IM - Programinriktat val mot Naturbruksprogrammet; inr Naturturism, Natur och äventyr ",160.0,160.0,1,1,0,0,2021,2021.0,
,Stockholm,Realgymnasiet i Stockholm,F,IMVHVfrs,"Introduktionsprogram IM - Programinriktat val; mot Hantverksprogrammet; inriktning Frisör, barberare och hår- och makeupstylist, Stylist ",182.5,182.5,1,1,17,0,2021,2021.0,
,Stockholm,Realgymnasiet i Stockholm,F,IMVNBdjr,"Introduktionsprogram IM - Programinriktat val; mot Naturbruksprogrammet; inr Djurvård, Hund ",205.0,205.0,1,1,3,0,2021,2021.0,
,Stockholm,Realgymnasiet i Stockholm,F,IMVNBdjr,"Introduktionsprogram IM - Programinriktat val; mot Naturbruksprogrammet; inr Djurvård, Sällskapsdjur och Djursjukvård ",210.0,210.0,1,1,7,0,2021,2021.0,
,Stockholm,Realgymnasiet i Stockholm,F,IMVNBhat,"Introduktionsprogram IM - Programinriktat val; mot Naturbruksprogrammet; Inriktning Hästhållning, Ridning ",102.5,102.5,1,1,2,0,2021,2021.0,
,Stockholm,Realgymnasiet i Stockholm,F,NBDJR,"Naturbruksprogrammet NB - Djurvård, Hund ",170.0,237.5,11,11,5,0,2021,2021.0,
,Stockholm,Realgymnasiet i Stockholm,F,NBDJR,"Naturbruksprogrammet NB - Djurvård, Sällskapsdjur och Djursjukvård ",140.0,205.0,57,57,4,0,2021,2021.0,
,Stockholm,Realgymnasiet i Stockholm,F,NBHAT,"Naturbruksprogrammet NB - Hästhållning, Ridning ",195.0,242.5,34,34,6,0,2021,2021.0,
,Stockholm,Realgymnasiet i Stockholm,F,NBNAT,"Naturbruksprogrammet NB - Naturturism, Natur och äventyr ",0,232.5,31,24,0,7,2021,2021.0,
,Stockholm,RGRH Stockholm (Riksgymnasium),K,ESEST,"Estetiska programmet ES - Estetik och media, Antagning görs av SPSM/nämnden för Rh-anpassad utbildning ",195.0,195.0,1,1,0,0,2021,2021.0,
,Stockholm,RGRH Stockholm (Riksgymnasium),K,SAMED,"Samhällsvetenskapsprogrammet SA - Medier, information och kommunikation, Antagning görs av SPSM/nämnden för Rh-anpassad utbildning ",0,0.0,1,0,0,1,2021,2021.0,
,Stockholm,RGRH Stockholm (Riksgymnasium),K,SASAM,"Samhällsvetenskapsprogrammet SA - Samhällsvetenskap, Antagning görs av SPSM/nämnden för Rh-anpassad utbildning ",125.0,125.0,1,1,0,0,2021,2021.0,
,Stockholm,Rör- och elentreprenörernas Friskola (REFIS),F,EEELT0L,"El- och energiprogrammet EE - Elteknik, lärling",192.5,202.5,20,20,18,0,2021,2021.0,
,Stockholm,Rör- och elentreprenörernas Friskola (REFIS),F,VFVVS,VVS- och fastighetsprogrammet VF - VVS,187.5,210.0,48,48,21,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,EEAUT,El- och energiprogrammet EE - Automation,0,180.0,17,15,0,2,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,EEELT,El- och energiprogrammet EE - Elteknik,175.0,192.5,52,52,20,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,ESBIL,Estetiska programmet ES - Bild och formgivning,487.5,523.5,33,32,56,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,ESEST0S,"Estetiska programmet ES - Estetik och media (spetsutbildning), Film och Regi ",477.5,570.0,33,32,0,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,ESEST,"Estetiska programmet ES - Estetik och media, Animation ",409.0,507.5,33,33,11,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,ESMUS,"Estetiska programmet ES - Musik, Bas ",175.0,175.0,1,1,0,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,ESMUS,"Estetiska programmet ES - Musik, Gitarr ",424.0,518.0,5,5,2,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,ESMUS,"Estetiska programmet ES - Musik, Musikal ",197.5,516.5,12,12,0,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,ESMUS,"Estetiska programmet ES - Musik, Musikproduktion ",175.0,262.5,10,10,2,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,ESMUS,"Estetiska programmet ES - Musik, Piano ",222.5,222.5,1,1,1,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,ESMUS,"Estetiska programmet ES - Musik, Sång ",215.0,373.5,4,4,3,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,ESMUS,"Estetiska programmet ES - Musik, Trummor ",237.5,237.5,1,1,0,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,ESTEA,Estetiska programmet ES - Teater,0,526.0,33,28,0,5,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,HVFIN,Hantverksprogrammet HV - Finsnickeri,217.5,242.5,17,17,14,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,HVFLO,Hantverksprogrammet HV - Florist,0,210.0,8,6,0,2,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,HVFRS,"Hantverksprogrammet HV - Frisör, barberare och hår- och makeupstylist",90.0,180.0,30,30,0,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,HVTEX,Hantverksprogrammet HV - Textil design,197.5,235.0,33,33,15,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,IMVEE,Introduktionsprogram IM - Programinriktat val; mot El- och energiprogrammet,82.5,82.5,2,2,0,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,IMVHVflo,Introduktionsprogram IM - Programinriktat val; mot Hantverksprogrammet; inriktning Florist,137.5,137.5,1,1,0,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,IMVHVfrs,"Introduktionsprogram IM - Programinriktat val; mot Hantverksprogrammet; inriktning Frisör, barberare och hår- och makeupstylist",117.5,145.0,6,6,4,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,230.0,260.0,33,33,21,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,SAMED,"Samhällsvetenskapsprogrammet SA - Medier, information och kommunikation",217.5,235.0,33,33,34,0,2021,2021.0,
,Stockholm,S:t Eriks gymnasium,K,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,222.5,235.0,66,66,69,0,2021,2021.0,
,Stockholm,Sjölins Gymnasium Södermalm,F,EKEKO,Ekonomiprogrammet EK - Ekonomi,317.5,325.0,32,32,194,0,2021,2021.0,
,Stockholm,Sjölins Gymnasium Södermalm,F,EKJUR,Ekonomiprogrammet EK - Juridik,315.0,322.5,32,32,173,0,2021,2021.0,
,Stockholm,Sjölins Gymnasium Södermalm,F,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,317.5,327.5,46,46,126,0,2021,2021.0,
,Stockholm,Sjölins Gymnasium Södermalm,F,NANAS,Naturvetenskapsprogrammet NA - Naturvetenskap och samhälle,312.5,320.0,17,17,48,0,2021,2021.0,
,Stockholm,Sjölins Gymnasium Södermalm,F,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,300.0,315.0,43,43,196,0,2021,2021.0,
,Stockholm,Sjölins Gymnasium Södermalm,F,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,297.5,307.5,21,21,172,0,2021,2021.0,
,Stockholm,Sjölins Gymnasium Vasastan (fd. Kungsholmen),F,EKEKO,Ekonomiprogrammet EK - Ekonomi,277.5,285.0,68,68,295,0,2021,2021.0,
,Stockholm,Sjölins Gymnasium Vasastan (fd. Kungsholmen),F,EKJUR,Ekonomiprogrammet EK - Juridik,280.0,292.5,68,68,256,0,2021,2021.0,
,Stockholm,Sjölins Gymnasium Vasastan (fd. Kungsholmen),F,NANAT,Naturvetenskapsprogrammet NA - Naturvetenskap,295.0,307.5,51,51,78,0,2021,2021.0,
,Stockholm,Sjölins Gymnasium Vasastan (fd. Kungsholmen),F,NANAS,Naturvetenskapsprogrammet NA - Naturvetenskap och samhälle,292.5,310.0,17,17,41,0,2021,2021.0,
,Stockholm,Sjölins Gymnasium Vasastan (fd. Kungsholmen),F,SABET,Samhällsvetenskapsprogrammet SA - Beteendevetenskap,280.0,290.0,51,51,268,0,2021,2021.0,
,Stockholm,Sjölins Gymnasium Vasastan (fd. Kungsholmen),F,SASAM,Samhällsvetenskapsprogrammet SA - Samhällsvetenskap,282.5,287.5,17,17,231,0,2021,2021.0,
,Stockholm,Sjömansskolan,F,SX,Sjöfartsutbildningen SX,147.5,232.5,25,25,4,0,2021,2021.0,
,Stockholm,Snitz gymnasium,F,EEDAT,"El- och energiprogrammet EE - Dator- och kommunikationsteknik, Specialpedagogisk verksamhet, profil AST (autismspektrumtillstånd) ",167.5,190.0,17,17,8,0,2021,2021.0,
,Stockholm,Snitz gymnasium,F,ESBIL,"Estetiska programmet ES - Bild och formgivning, Specialpedagogisk verksamhet, profil AST - Spelutveckling  ",0,182.5,15,10,0,5,2021,2021.0,
,Stockholm,Snitz gymnasium,F,ESBIL,"Estetiska programmet ES - Bild och formgivning, Specialpedagogisk verksamhet, profil AST (autismspektrumtillstånd) ",175.0,195.0,15,15,1,0,2021,2021.0,
,Stockholm,Snitz gymnasium,F,ESEST,"Estetiska programmet ES - Estetik och media, Specialpedagogisk verksamhet, profil AST - Spelutveckling  ",132.5,187.5,7,7,0,0,2021,2021.0,
,Stockholm,Snitz gymnasium,F,ESEST,"Estetiska programmet ES - Estetik och media, Specialpedagogisk verksamhet, profil AST (autismspektrumtillstånd) ",0,200.0,8,7,0,1,2021,2021.0,
,Stockholm,Sofiaängens gymnasieskola,F,SASAM,"Samhällsvetenskapsprogrammet SA - Samhällsvetenskap, Specialpedagogisk verksamhet ",162.5,202.5,12,12,4,0,2021,2021.0,
,Stockholm,Spånga gymnasium,K,IMVNB0Lhat,Introduktionsprogram IM - ," Programinriktat val; mot Naturbruksprogrammet; inriktning hästhållning, lärlingsliknande utbildning",60.0,60.0,1,1,0,2021,2021.0,0.0
,Stockholm,Spånga gymnasium,K,IMVNB,Introduktionsprogram IM - Programinriktat val; mot Naturbruksprogrammet,0,120.0,15,4,0,11,2021,2021.0,
